Date,Open,High,Low,Close,Volume
22.07.2003 21:00:00.000,1.13267,1.13344,1.13139,1.13199,94445.5
23.07.2003 01:00:00.000,1.13201,1.13576,1.13198,1.1352,98712.4004
23.07.2003 05:00:00.000,1.13521,1.1389,1.13499,1.13869,90229.2988
23.07.2003 09:00:00.000,1.13862,1.14158,1.13709,1.14131,91409.2988
23.07.2003 13:00:00.000,1.14116,1.14898,1.13953,1.1481,314222.4942
23.07.2003 17:00:00.000,1.14837,1.14892,1.14605,1.14754,378649.3945
23.07.2003 21:00:00.000,1.14835,1.14926,1.14723,1.14815,92433.7012
24.07.2003 01:00:00.000,1.14829,1.14848,1.14654,1.1478,96319.7012
24.07.2003 05:00:00.000,1.14757,1.15101,1.14704,1.15054,92936.6992
24.07.2003 09:00:00.000,1.15059,1.15088,1.14691,1.1472,88978.0996
24.07.2003 13:00:00.000,1.14688,1.14855,1.14233,1.144,313818.7969
24.07.2003 17:00:00.000,1.14368,1.14734,1.14267,1.14695,369853.1914
24.07.2003 21:00:00.000,1.14749,1.14783,1.14587,1.14606,93794.7012
25.07.2003 01:00:00.000,1.14604,1.14732,1.14545,1.1462,94619.8008
25.07.2003 05:00:00.000,1.14629,1.15032,1.14452,1.14916,88804.498
25.07.2003 09:00:00.000,1.14903,1.15041,1.14659,1.14833,93491.3008
25.07.2003 13:00:00.000,1.14835,1.15487,1.14439,1.15124,309665.3965
25.07.2003 17:00:00.000,1.1509,1.15245,1.15002,1.15079,375640.2968
27.07.2003 21:00:00.000,1.15084,1.15134,1.14734,1.14884,95672.6016
28.07.2003 01:00:00.000,1.14866,1.14956,1.14641,1.14728,98027.9004
28.07.2003 05:00:00.000,1.14752,1.15174,1.14551,1.1513,88549.3008
28.07.2003 09:00:00.000,1.15146,1.15182,1.14515,1.14838,90155.6992
28.07.2003 13:00:00.000,1.1484,1.15155,1.14713,1.15048,311435.5918
28.07.2003 17:00:00.000,1.15043,1.15111,1.14855,1.14909,372065.5976
28.07.2003 21:00:00.000,1.14947,1.14992,1.14816,1.14881,93673.9004
29.07.2003 01:00:00.000,1.14868,1.15075,1.14782,1.15031,95201.8984
29.07.2003 05:00:00.000,1.1504,1.1533,1.14961,1.15122,91555.6016
29.07.2003 09:00:00.000,1.15104,1.15141,1.14612,1.1474,94540.998
29.07.2003 13:00:00.000,1.14687,1.1538,1.1451,1.1467,307067.0938
29.07.2003 17:00:00.000,1.14652,1.14883,1.1454,1.14589,371685.2969
29.07.2003 21:00:00.000,1.14572,1.1461,1.14282,1.14427,94085.8008
30.07.2003 01:00:00.000,1.14438,1.14516,1.14375,1.14399,95335.5
30.07.2003 05:00:00.000,1.14383,1.14447,1.14244,1.14413,89896.8008
30.07.2003 09:00:00.000,1.14396,1.14484,1.13974,1.14082,91338.4004
30.07.2003 13:00:00.000,1.14049,1.14167,1.13512,1.13664,308730.6934
30.07.2003 17:00:00.000,1.1367,1.1379,1.13352,1.13426,378641.8985
30.07.2003 21:00:00.000,1.13437,1.13713,1.13376,1.13437,95205.1016
31.07.2003 01:00:00.000,1.13419,1.13617,1.13319,1.13384,96391.0996
31.07.2003 05:00:00.000,1.13336,1.13447,1.1316,1.13269,91056.5996
31.07.2003 09:00:00.000,1.13262,1.13358,1.12873,1.13094,90770
31.07.2003 13:00:00.000,1.13088,1.13317,1.12237,1.12331,310819.3067
31.07.2003 17:00:00.000,1.12323,1.12473,1.12252,1.12428,379065.004
31.07.2003 21:00:00.000,1.1242,1.1245,1.12256,1.12341,92534.7988
01.08.2003 01:00:00.000,1.12303,1.12437,1.12226,1.12364,95033.3984
01.08.2003 05:00:00.000,1.12297,1.12338,1.11348,1.11525,89844.9004
01.08.2003 09:00:00.000,1.1155,1.12129,1.11479,1.11794,90526.7988
01.08.2003 13:00:00.000,1.11789,1.12716,1.1175,1.12536,314279.9981
01.08.2003 17:00:00.000,1.12495,1.12565,1.1239,1.12541,322762.9063
03.08.2003 21:00:00.000,1.12843,1.12867,1.12618,1.12661,95613.1992
04.08.2003 01:00:00.000,1.12653,1.12777,1.12581,1.12712,96542.7012
04.08.2003 05:00:00.000,1.12732,1.13135,1.12597,1.1303,88190
04.08.2003 09:00:00.000,1.1301,1.1318,1.12909,1.13027,89909.1016
04.08.2003 13:00:00.000,1.13045,1.13749,1.12973,1.13653,307598.3047
04.08.2003 17:00:00.000,1.13653,1.13659,1.13405,1.1357,376632.7969
04.08.2003 21:00:00.000,1.13613,1.13643,1.13403,1.13432,93931.4004
05.08.2003 01:00:00.000,1.13432,1.13625,1.13432,1.13544,95080.0996
05.08.2003 05:00:00.000,1.13575,1.13789,1.13444,1.13542,92477.5996
05.08.2003 09:00:00.000,1.13504,1.13522,1.13086,1.13154,89811.0996
05.08.2003 13:00:00.000,1.13154,1.13572,1.13064,1.13376,314699.7969
05.08.2003 17:00:00.000,1.13375,1.13976,1.1335,1.13893,370417.9961
05.08.2003 21:00:00.000,1.13867,1.13979,1.13803,1.13846,93856.7012
06.08.2003 01:00:00.000,1.13849,1.141,1.13838,1.14067,98670.5
06.08.2003 05:00:00.000,1.14068,1.14265,1.13922,1.14005,91672.7988
06.08.2003 09:00:00.000,1.13976,1.14075,1.13608,1.13634,91044.2012
06.08.2003 13:00:00.000,1.13643,1.13936,1.13533,1.13703,309163.0957
06.08.2003 17:00:00.000,1.13699,1.13722,1.13254,1.13321,376644.5
06.08.2003 21:00:00.000,1.13315,1.13467,1.13287,1.13343,94584
07.08.2003 01:00:00.000,1.13355,1.13408,1.13233,1.13342,93398.5
07.08.2003 05:00:00.000,1.13363,1.13556,1.13183,1.1346,89226.0996
07.08.2003 09:00:00.000,1.13446,1.13759,1.13429,1.13602,92214.5
07.08.2003 13:00:00.000,1.13629,1.1415,1.13576,1.13824,307506.1973
07.08.2003 17:00:00.000,1.13806,1.13877,1.13617,1.13732,373646.1094
07.08.2003 21:00:00.000,1.13716,1.13838,1.13586,1.13606,96236.502
08.08.2003 01:00:00.000,1.13641,1.13678,1.13501,1.13587,95202.6992
08.08.2003 05:00:00.000,1.13588,1.13784,1.1327,1.13314,88759.2988
08.08.2003 09:00:00.000,1.13292,1.13565,1.13043,1.13142,93179.498
08.08.2003 13:00:00.000,1.13149,1.13472,1.12866,1.13028,309313.4961
08.08.2003 17:00:00.000,1.13023,1.1313,1.12901,1.13083,376592.8906
10.08.2003 21:00:00.000,1.12898,1.12904,1.12788,1.12821,24383.6992
11.08.2003 01:00:00.000,1.12828,1.12893,1.12649,1.12837,103201.4004
11.08.2003 05:00:00.000,1.1285,1.12904,1.12667,1.12754,105663.4004
11.08.2003 09:00:00.000,1.12757,1.13173,1.12628,1.1316,100388.5
11.08.2003 13:00:00.000,1.13146,1.13756,1.13124,1.13729,324819.4083
11.08.2003 17:00:00.000,1.1375,1.13798,1.13471,1.13582,377004.1016
11.08.2003 21:00:00.000,1.13588,1.13655,1.13494,1.13539,99738.3008
12.08.2003 01:00:00.000,1.13541,1.13638,1.13493,1.13549,99898.0996
12.08.2003 05:00:00.000,1.13543,1.13715,1.13462,1.13554,103292.2012
12.08.2003 09:00:00.000,1.13547,1.13554,1.12828,1.12891,101680.4004
12.08.2003 13:00:00.000,1.12915,1.13197,1.12804,1.13021,320638.1934
12.08.2003 17:00:00.000,1.13022,1.13278,1.12758,1.1283,382073.9023
12.08.2003 21:00:00.000,1.12837,1.12862,1.12614,1.12635,103716.5
13.08.2003 01:00:00.000,1.12633,1.12745,1.12497,1.12607,105566.5
13.08.2003 05:00:00.000,1.12613,1.12665,1.12189,1.1251,107253.1992
13.08.2003 09:00:00.000,1.12473,1.1286,1.12388,1.12544,102637.7988
13.08.2003 13:00:00.000,1.1255,1.13322,1.1251,1.13103,323780.7031
13.08.2003 17:00:00.000,1.1312,1.13247,1.13035,1.1322,373459.2032
13.08.2003 21:00:00.000,1.13233,1.13375,1.13067,1.13264,103168.3008
14.08.2003 01:00:00.000,1.13275,1.13323,1.13174,1.1325,98443.6016
14.08.2003 05:00:00.000,1.13246,1.13342,1.13104,1.13249,98285.7988
14.08.2003 09:00:00.000,1.13226,1.13248,1.12501,1.126,107180.6016
14.08.2003 13:00:00.000,1.12567,1.12959,1.12244,1.12332,318653.1934
14.08.2003 17:00:00.000,1.12338,1.13095,1.12279,1.12577,375577.4961
14.08.2003 21:00:00.000,1.12635,1.12963,1.12547,1.12627,103831.3008
15.08.2003 01:00:00.000,1.12617,1.12702,1.12416,1.12506,106153.7012
15.08.2003 05:00:00.000,1.12463,1.12687,1.12403,1.12584,106714.2988
15.08.2003 09:00:00.000,1.12582,1.12878,1.1244,1.12591,106636.498
15.08.2003 13:00:00.000,1.12572,1.12728,1.12451,1.12514,281803.2066
15.08.2003 17:00:00.000,1.12506,1.12684,1.12414,1.12663,375227.7969
17.08.2003 21:00:00.000,1.1249,1.1269,1.12349,1.12418,82909.9004
18.08.2003 01:00:00.000,1.12408,1.12442,1.12198,1.12262,104266.6992
18.08.2003 05:00:00.000,1.12274,1.12357,1.12156,1.12249,104831.0996
18.08.2003 09:00:00.000,1.12226,1.12294,1.11574,1.11713,107848.2988
18.08.2003 13:00:00.000,1.11699,1.11899,1.11233,1.11434,325209.7969
18.08.2003 17:00:00.000,1.11428,1.11635,1.11343,1.11428,372568.8007
18.08.2003 21:00:00.000,1.11485,1.11522,1.11304,1.11394,100214.0996
19.08.2003 01:00:00.000,1.11388,1.11408,1.11155,1.11252,102734.002
19.08.2003 05:00:00.000,1.11245,1.11293,1.10792,1.11035,104208.002
19.08.2003 09:00:00.000,1.11035,1.11171,1.10545,1.10669,103053.4004
19.08.2003 13:00:00.000,1.1066,1.1134,1.10599,1.1126,324152.9063
19.08.2003 17:00:00.000,1.1125,1.11483,1.11162,1.11392,372147.8985
19.08.2003 21:00:00.000,1.1138,1.11475,1.11141,1.11178,102129.5996
20.08.2003 01:00:00.000,1.1116,1.11166,1.10914,1.11069,106241.6992
20.08.2003 05:00:00.000,1.11071,1.11327,1.11027,1.11179,106340.998
20.08.2003 09:00:00.000,1.1117,1.11291,1.10793,1.11197,106779.8008
20.08.2003 13:00:00.000,1.11198,1.11414,1.10998,1.1109,324352.9004
20.08.2003 17:00:00.000,1.11107,1.11268,1.10954,1.11185,369071.5938
20.08.2003 21:00:00.000,1.11193,1.11226,1.10843,1.10856,100526.0996
21.08.2003 01:00:00.000,1.10855,1.10947,1.10794,1.10838,104291.1016
21.08.2003 05:00:00.000,1.10836,1.10855,1.09848,1.10026,106101.2988
21.08.2003 09:00:00.000,1.10058,1.1016,1.09756,1.0997,106006.2012
21.08.2003 13:00:00.000,1.0994,1.10083,1.09028,1.09391,324246.1954
21.08.2003 17:00:00.000,1.09381,1.09446,1.08846,1.09226,372445.3047
21.08.2003 21:00:00.000,1.09203,1.09364,1.09174,1.09204,100163.4004
22.08.2003 01:00:00.000,1.09201,1.09358,1.09194,1.09276,105029.7988
22.08.2003 05:00:00.000,1.09292,1.09456,1.08962,1.09253,106148.2012
22.08.2003 09:00:00.000,1.09252,1.09278,1.08651,1.08772,108808.8008
22.08.2003 13:00:00.000,1.08744,1.08855,1.08363,1.08805,323654.8067
22.08.2003 17:00:00.000,1.0879,1.08933,1.08714,1.08761,379413.4961
24.08.2003 21:00:00.000,1.08566,1.08736,1.08493,1.08713,100573.3008
25.08.2003 01:00:00.000,1.08714,1.08776,1.08617,1.08699,103165.4024
25.08.2003 05:00:00.000,1.08699,1.09184,1.08636,1.09061,103277.1016
25.08.2003 09:00:00.000,1.09063,1.09118,1.08806,1.08908,102902.3984
25.08.2003 13:00:00.000,1.08913,1.09149,1.08453,1.0868,324640.0059
25.08.2003 17:00:00.000,1.08682,1.08947,1.08579,1.08735,374481.4063
25.08.2003 21:00:00.000,1.0874,1.0874,1.0799,1.08332,104106.5
26.08.2003 01:00:00.000,1.08342,1.08499,1.08254,1.08423,105613.998
26.08.2003 05:00:00.000,1.08448,1.08673,1.08373,1.08573,103229.6992
26.08.2003 09:00:00.000,1.08557,1.08592,1.0793,1.08131,101537.2988
26.08.2003 13:00:00.000,1.08105,1.09066,1.08083,1.08946,324721.5938
26.08.2003 17:00:00.000,1.08942,1.09096,1.08509,1.08542,377016.5079
26.08.2003 21:00:00.000,1.08544,1.08805,1.08478,1.08606,100838.8984
27.08.2003 01:00:00.000,1.08599,1.0876,1.08313,1.08395,104005.0996
27.08.2003 05:00:00.000,1.08382,1.08931,1.0838,1.08921,105808.1016
27.08.2003 09:00:00.000,1.08883,1.09298,1.08833,1.09123,106726.7012
27.08.2003 13:00:00.000,1.09137,1.09194,1.08862,1.09009,326632.7051
27.08.2003 17:00:00.000,1.09025,1.09042,1.0865,1.0886,375893.1992
27.08.2003 21:00:00.000,1.08856,1.08882,1.08418,1.08589,102160.1992
28.08.2003 01:00:00.000,1.08575,1.08627,1.08415,1.08507,102962.5
28.08.2003 05:00:00.000,1.0849,1.08765,1.08391,1.08684,107150.5996
28.08.2003 09:00:00.000,1.08675,1.08742,1.08097,1.08399,104915.7012
28.08.2003 13:00:00.000,1.08395,1.09125,1.0839,1.08869,328538.0938
28.08.2003 17:00:00.000,1.08866,1.08911,1.0863,1.08811,371942.9024
28.08.2003 21:00:00.000,1.08843,1.08981,1.08769,1.08892,107444.5
29.08.2003 01:00:00.000,1.08872,1.08942,1.08688,1.08765,102673.2988
29.08.2003 05:00:00.000,1.08777,1.09226,1.08708,1.09079,102352.1992
29.08.2003 09:00:00.000,1.09095,1.09493,1.08852,1.09393,103292.1992
29.08.2003 13:00:00.000,1.09422,1.09974,1.09369,1.09651,325166.1973
29.08.2003 17:00:00.000,1.09654,1.09905,1.09592,1.09847,375419.5976
31.08.2003 21:00:00.000,1.09943,1.09953,1.0976,1.09776,94215.6992
01.09.2003 01:00:00.000,1.09744,1.10028,1.09705,1.09832,104518.5996
01.09.2003 05:00:00.000,1.09848,1.10138,1.09697,1.09819,103441.4004
01.09.2003 09:00:00.000,1.09805,1.09881,1.09517,1.09748,105781.1992
01.09.2003 13:00:00.000,1.09765,1.09842,1.09546,1.09615,320556.8027
01.09.2003 17:00:00.000,1.09614,1.09757,1.09573,1.09675,271023.0001
01.09.2003 21:00:00.000,1.09668,1.09713,1.09358,1.09402,98001.8008
02.09.2003 01:00:00.000,1.09421,1.09464,1.09272,1.09294,106142.2988
02.09.2003 05:00:00.000,1.09312,1.0943,1.08564,1.08662,105932.3008
02.09.2003 09:00:00.000,1.08642,1.08664,1.0831,1.08527,104530.7988
02.09.2003 13:00:00.000,1.08535,1.08906,1.08442,1.08569,314377.001
02.09.2003 17:00:00.000,1.08586,1.08593,1.08029,1.08079,373047.1016
02.09.2003 21:00:00.000,1.08117,1.08182,1.07672,1.07793,108057.2988
03.09.2003 01:00:00.000,1.07772,1.0801,1.07616,1.07816,110510.3984
03.09.2003 05:00:00.000,1.07811,1.08096,1.07666,1.07994,103491.3008
03.09.2003 09:00:00.000,1.08021,1.0823,1.07758,1.07865,106881.5996
03.09.2003 13:00:00.000,1.07873,1.08591,1.0785,1.08468,325612.8027
03.09.2003 17:00:00.000,1.08508,1.08725,1.08319,1.08474,375877.9023
03.09.2003 21:00:00.000,1.08495,1.08511,1.08064,1.08285,105546.1016
04.09.2003 01:00:00.000,1.08293,1.08493,1.08158,1.08322,107355.002
04.09.2003 05:00:00.000,1.08325,1.08443,1.08189,1.08329,105906.0996
04.09.2003 09:00:00.000,1.08336,1.08715,1.08089,1.08591,104968.5
04.09.2003 13:00:00.000,1.08558,1.09257,1.08552,1.09085,320680.6953
04.09.2003 17:00:00.000,1.09088,1.09505,1.09035,1.0943,372382.2968
04.09.2003 21:00:00.000,1.09444,1.09491,1.09216,1.09261,103451.0996
05.09.2003 01:00:00.000,1.09251,1.09642,1.09232,1.09588,106457.0976
05.09.2003 05:00:00.000,1.09597,1.0969,1.09294,1.09445,102593.5
05.09.2003 09:00:00.000,1.0948,1.09498,1.09159,1.09298,92679.5976
05.09.2003 13:00:00.000,1.10037,1.10941,1.0999,1.10909,324500.1075
05.09.2003 17:00:00.000,1.10911,1.11126,1.1084,1.11049,374283.1953
07.09.2003 21:00:00.000,1.11043,1.11074,1.10794,1.10991,105731.1016
08.09.2003 01:00:00.000,1.10977,1.11042,1.10746,1.10808,107464.7012
08.09.2003 05:00:00.000,1.1083,1.109,1.10504,1.10672,104048.7012
08.09.2003 09:00:00.000,1.1067,1.10995,1.10461,1.10657,106232.4004
08.09.2003 13:00:00.000,1.10652,1.11297,1.10597,1.11229,324252.4004
08.09.2003 17:00:00.000,1.11226,1.11252,1.10606,1.10649,377235.3945
08.09.2003 21:00:00.000,1.10695,1.1074,1.10524,1.10594,101637.4024
09.09.2003 01:00:00.000,1.10604,1.10996,1.10567,1.1093,106145.3008
09.09.2003 05:00:00.000,1.10947,1.11243,1.10819,1.11074,108497.3028
09.09.2003 09:00:00.000,1.11075,1.11504,1.11,1.11504,110658.2988
09.09.2003 13:00:00.000,1.11504,1.1239,1.11497,1.12233,326370.3965
09.09.2003 17:00:00.000,1.12213,1.12402,1.12182,1.12238,373268.8985
09.09.2003 21:00:00.000,1.12239,1.12318,1.1215,1.12194,106493.8984
10.09.2003 01:00:00.000,1.1221,1.12275,1.12136,1.12164,104305.7012
10.09.2003 05:00:00.000,1.12163,1.12362,1.11828,1.11855,107810
10.09.2003 09:00:00.000,1.11851,1.12107,1.1162,1.12075,108087.0996
10.09.2003 13:00:00.000,1.12098,1.12214,1.11706,1.11799,322938.6055
10.09.2003 17:00:00.000,1.11823,1.1224,1.11781,1.12076,369827.2968
10.09.2003 21:00:00.000,1.12102,1.12145,1.11741,1.11898,103453.3984
11.09.2003 01:00:00.000,1.119,1.12141,1.11821,1.12044,104597.7012
11.09.2003 05:00:00.000,1.1205,1.12705,1.12,1.12266,103668.1992
11.09.2003 09:00:00.000,1.12273,1.12517,1.11858,1.11858,106887.4004
11.09.2003 13:00:00.000,1.1185,1.12029,1.11547,1.11933,319528.5938
11.09.2003 17:00:00.000,1.11909,1.12142,1.11763,1.12089,370751.8984
11.09.2003 21:00:00.000,1.12094,1.1212,1.11782,1.11852,102203
12.09.2003 01:00:00.000,1.11855,1.11961,1.11791,1.11842,104825.8984
12.09.2003 05:00:00.000,1.11862,1.11912,1.11661,1.11697,103165
12.09.2003 09:00:00.000,1.11701,1.12603,1.11346,1.12481,107608.2012
12.09.2003 13:00:00.000,1.12497,1.13228,1.12367,1.1317,331513.3984
12.09.2003 17:00:00.000,1.13165,1.13182,1.12777,1.12913,374442.3944
14.09.2003 21:00:00.000,1.12745,1.12792,1.12512,1.12696,99242.0996
15.09.2003 01:00:00.000,1.12698,1.12857,1.1268,1.12712,104814.5996
15.09.2003 05:00:00.000,1.12723,1.1293,1.12411,1.1268,104745.7988
15.09.2003 09:00:00.000,1.12696,1.12872,1.12496,1.12649,106933.1992
15.09.2003 13:00:00.000,1.12648,1.13098,1.12644,1.13026,323061.3984
15.09.2003 17:00:00.000,1.13042,1.13087,1.12743,1.12817,367492.6992
15.09.2003 21:00:00.000,1.12841,1.12905,1.12726,1.12879,102960.0996
16.09.2003 01:00:00.000,1.12877,1.1318,1.12871,1.13061,104109.3008
16.09.2003 05:00:00.000,1.13085,1.13133,1.12353,1.12522,106136.6016
16.09.2003 09:00:00.000,1.1251,1.12558,1.12095,1.12375,105158
16.09.2003 13:00:00.000,1.1238,1.12469,1.11578,1.11658,324182.3027
16.09.2003 17:00:00.000,1.11642,1.1185,1.11538,1.11746,376619.4062
16.09.2003 21:00:00.000,1.11782,1.11821,1.11453,1.1157,97641.502
17.09.2003 01:00:00.000,1.11559,1.11687,1.11437,1.11541,106737.0996
17.09.2003 05:00:00.000,1.11552,1.11852,1.11382,1.11645,108944.9004
17.09.2003 09:00:00.000,1.11628,1.12249,1.1152,1.12077,106983.2012
17.09.2003 13:00:00.000,1.12078,1.12496,1.12064,1.12399,318501.5977
17.09.2003 17:00:00.000,1.12394,1.12997,1.12381,1.12834,375851.5038
17.09.2003 21:00:00.000,1.12843,1.12904,1.12693,1.12782,99982.6992
18.09.2003 01:00:00.000,1.12769,1.12823,1.12643,1.127,103733.6992
18.09.2003 05:00:00.000,1.127,1.12941,1.12576,1.12771,106474.1016
18.09.2003 09:00:00.000,1.12792,1.1305,1.12534,1.1293,107611.4004
18.09.2003 13:00:00.000,1.12981,1.13424,1.12264,1.12598,326200.8946
18.09.2003 17:00:00.000,1.12578,1.12648,1.12342,1.12556,375427.5
18.09.2003 21:00:00.000,1.1257,1.1257,1.12382,1.12409,99466.2988
19.09.2003 01:00:00.000,1.12411,1.12588,1.12411,1.12539,104940.498
19.09.2003 05:00:00.000,1.1254,1.12859,1.12388,1.12658,106785.6992
19.09.2003 09:00:00.000,1.12641,1.13295,1.12639,1.13077,106232
19.09.2003 13:00:00.000,1.1304,1.13749,1.12866,1.13713,319953.793
19.09.2003 17:00:00.000,1.13738,1.13837,1.13521,1.13792,376602.1992
21.09.2003 21:00:00.000,1.14343,1.14969,1.14256,1.14425,103973.5
22.09.2003 01:00:00.000,1.14398,1.14709,1.14284,1.14441,103197.7012
22.09.2003 05:00:00.000,1.1443,1.14885,1.14134,1.14778,107872.9004
22.09.2003 09:00:00.000,1.14777,1.14879,1.14396,1.14487,108644.6992
22.09.2003 13:00:00.000,1.1447,1.14951,1.14404,1.14942,320655.4043
22.09.2003 17:00:00.000,1.1495,1.15046,1.14572,1.14602,375629.5039
22.09.2003 21:00:00.000,1.14588,1.14794,1.1454,1.14636,101932.1016
23.09.2003 01:00:00.000,1.14618,1.14847,1.14618,1.14772,108619.3984
23.09.2003 05:00:00.000,1.14784,1.15243,1.14446,1.14908,105491.3008
23.09.2003 09:00:00.000,1.14907,1.14978,1.14533,1.14728,105170.4004
23.09.2003 13:00:00.000,1.14762,1.14938,1.145,1.14869,324812.5957
23.09.2003 17:00:00.000,1.14897,1.14902,1.14358,1.14404,379425.6992
23.09.2003 21:00:00.000,1.14445,1.14515,1.14273,1.14433,101523.7988
24.09.2003 01:00:00.000,1.14456,1.14628,1.14408,1.14579,103653.8008
24.09.2003 05:00:00.000,1.14593,1.14839,1.14276,1.1476,105470.2012
24.09.2003 09:00:00.000,1.14748,1.14821,1.14521,1.14625,109380.1016
24.09.2003 13:00:00.000,1.14618,1.14944,1.14372,1.1473,323412
24.09.2003 17:00:00.000,1.14722,1.15049,1.14634,1.14949,373208.8046
24.09.2003 21:00:00.000,1.14951,1.15043,1.1473,1.14777,102081.9004
25.09.2003 01:00:00.000,1.14775,1.14869,1.14693,1.1473,105739.3008
25.09.2003 05:00:00.000,1.14742,1.15029,1.14578,1.14751,107903.4004
25.09.2003 09:00:00.000,1.14767,1.15205,1.1472,1.14739,103565
25.09.2003 13:00:00.000,1.14745,1.15331,1.14629,1.14917,327319.4043
25.09.2003 17:00:00.000,1.1491,1.15026,1.1478,1.14902,377511.8984
25.09.2003 21:00:00.000,1.14896,1.14922,1.14647,1.1477,102904.4004
26.09.2003 01:00:00.000,1.1475,1.14797,1.14654,1.14709,104468.4004
26.09.2003 05:00:00.000,1.14715,1.148,1.14631,1.14696,104754.0996
26.09.2003 09:00:00.000,1.14707,1.14975,1.14404,1.14453,104988.8984
26.09.2003 13:00:00.000,1.14435,1.1493,1.14417,1.14805,322931.3965
26.09.2003 17:00:00.000,1.14785,1.14812,1.14541,1.14607,377265.203
28.09.2003 21:00:00.000,1.14558,1.14679,1.14456,1.14496,101606.1992
29.09.2003 01:00:00.000,1.14488,1.14563,1.14304,1.14445,105083.1016
29.09.2003 05:00:00.000,1.1445,1.14636,1.13941,1.14051,106517.8984
29.09.2003 09:00:00.000,1.14057,1.14395,1.14,1.14344,106994.2988
29.09.2003 13:00:00.000,1.14345,1.15956,1.14253,1.1578,323929.4922
29.09.2003 17:00:00.000,1.15787,1.16015,1.15709,1.15971,376689.8946
29.09.2003 21:00:00.000,1.1601,1.16376,1.15705,1.16049,107305.498
30.09.2003 01:00:00.000,1.16052,1.16399,1.1601,1.16241,111084.5
30.09.2003 05:00:00.000,1.16229,1.16761,1.16185,1.16634,108351.5996
30.09.2003 09:00:00.000,1.16628,1.16919,1.16486,1.16726,103946.502
30.09.2003 13:00:00.000,1.16705,1.17339,1.16306,1.16646,323195.4004
30.09.2003 17:00:00.000,1.16624,1.16712,1.16186,1.16547,377714.8985
30.09.2003 21:00:00.000,1.16585,1.16779,1.16424,1.16728,100038.0976
01.10.2003 01:00:00.000,1.16733,1.16894,1.16687,1.16721,104663.2988
01.10.2003 05:00:00.000,1.16719,1.16852,1.16534,1.16735,106707.998
01.10.2003 09:00:00.000,1.16736,1.17032,1.16595,1.16653,106355.3984
01.10.2003 13:00:00.000,1.16642,1.17217,1.16607,1.16934,328616.498
01.10.2003 17:00:00.000,1.16936,1.17288,1.16799,1.17146,372769.5977
01.10.2003 21:00:00.000,1.17193,1.17343,1.17051,1.17204,110507.1992
02.10.2003 01:00:00.000,1.17213,1.17677,1.17173,1.17532,108128.4004
02.10.2003 05:00:00.000,1.1754,1.17609,1.17099,1.17362,106549.0996
02.10.2003 09:00:00.000,1.17355,1.17389,1.16725,1.16879,106131.3984
02.10.2003 13:00:00.000,1.16888,1.17256,1.16612,1.1691,317826.8027
02.10.2003 17:00:00.000,1.16912,1.17024,1.1678,1.16926,371439.6016
02.10.2003 21:00:00.000,1.16943,1.1697,1.16712,1.16874,105198.498
03.10.2003 01:00:00.000,1.16879,1.17006,1.16806,1.16961,103910.1992
03.10.2003 05:00:00.000,1.16943,1.17205,1.16866,1.17009,104844
03.10.2003 09:00:00.000,1.16996,1.17141,1.16168,1.1617,106529.8008
03.10.2003 13:00:00.000,1.16135,1.16621,1.15583,1.15583,317693.7051
03.10.2003 17:00:00.000,1.15559,1.15841,1.155,1.1581,380438.6953
05.10.2003 21:00:00.000,1.15655,1.15962,1.15583,1.15763,98247.998
06.10.2003 01:00:00.000,1.15762,1.158,1.15518,1.15614,105978.6016
06.10.2003 05:00:00.000,1.15633,1.15926,1.15322,1.15862,106647.5996
06.10.2003 09:00:00.000,1.15862,1.16288,1.15703,1.16251,106259.7012
06.10.2003 13:00:00.000,1.16245,1.17237,1.16138,1.1709,323168.0996
06.10.2003 17:00:00.000,1.17086,1.17202,1.16919,1.17079,377737.7031
06.10.2003 21:00:00.000,1.17112,1.17216,1.16991,1.17093,105590
07.10.2003 01:00:00.000,1.17093,1.17146,1.16975,1.17114,106562.1992
07.10.2003 05:00:00.000,1.17133,1.18004,1.17072,1.17855,104930
07.10.2003 09:00:00.000,1.17848,1.17981,1.17595,1.17695,101140.7988
07.10.2003 13:00:00.000,1.17701,1.18115,1.17474,1.17741,320569.0059
07.10.2003 17:00:00.000,1.17753,1.17814,1.17534,1.1759,371780.0977
07.10.2003 21:00:00.000,1.17647,1.17892,1.17587,1.17784,103781.5
08.10.2003 01:00:00.000,1.17811,1.17916,1.17732,1.17842,104135.5
08.10.2003 05:00:00.000,1.17837,1.18396,1.17742,1.18095,103401.5996
